example_id,doc_id,query,text,true_label,score
example_67,DOC6702,Osteoarthritis management where NSAIDs cannot be used.,Duloxetine's central pain modulation helps manage OA discomfort in patients with contraindications to prostaglandin inhibition.,0,0.9426082372665405
example_67,DOC6703,Osteoarthritis management where NSAIDs cannot be used.,Celecoxib's COX-2 selectivity reduces but doesn't eliminate NSAID-associated GI complications.,1,0.4554852247238159
example_67,DOC6704,Osteoarthritis management where NSAIDs cannot be used.,Diclofenac topical gel demonstrates systemic absorption equivalent to 10% oral NSAID dosing.,1,0.05700576305389404
example_67,DOC6705,Osteoarthritis management where NSAIDs cannot be used.,Naproxen remains preferred NSAID for OA due to balanced COX-1/COX-2 inhibition profile.,1,0.006074488162994385
example_67,DOC6706,Osteoarthritis management where NSAIDs cannot be used.,NSAIDs increase cardiovascular risk by 35% in patients with pre-existing CAD.,1,0.025620102882385254
example_76,DOC7601,Psoriasis therapies not containing biologics.,Topical calcipotriene combined with betamethasone dipropionate achieves 70% improvement in mild-to-moderate plaque psoriasis without systemic immunosuppression.,0,0.8856625556945801
example_76,DOC7602,Psoriasis therapies not containing biologics.,"Narrowband UVB phototherapy induces T-cell apoptosis and clears lesions in 60% of patients, offering a non-biologic alternative.",0,0.9683212041854858
example_76,DOC7603,Psoriasis therapies not containing biologics.,Adalimumab (anti-TNF biologic) maintains PASI 90 response in 80% of severe psoriasis cases at 1 year.,1,0.07651853561401367
example_76,DOC7604,Psoriasis therapies not containing biologics.,IL-23 inhibitors like guselkumab demonstrate superior long-term remission rates compared to traditional systemic agents.,1,0.4775012135505676
example_76,DOC7605,Psoriasis therapies not containing biologics.,Biologic therapies require screening for latent TB due to immunosuppressive effects.,1,0.025620102882385254
example_76,DOC7606,Psoriasis therapies not containing biologics.,Secukinumab's IL-17A blockade shows rapid onset of action in nail psoriasis.,1,0.4391355514526367
example_77,DOC7701,Heart failure medications excluding diuretics.,"Sacubitril/valsartan (ARNI) reduces HFrEF mortality by 20% through natriuretic peptide enhancement, independent of fluid removal.",0,0.27692514657974243
example_77,DOC7702,Heart failure medications excluding diuretics.,Ivabradine lowers heart rate and improves ejection fraction in sinus rhythm without affecting volume status.,0,0.5023667812347412
example_77,DOC7703,Heart failure medications excluding diuretics.,Furosemide remains first-line for acute decompensated HF due to rapid diuresis and preload reduction.,1,0.004856228828430176
example_77,DOC7704,Heart failure medications excluding diuretics.,Torsemide's longer half-life provides sustained decongestion in chronic HF compared to other loop diuretics.,1,0.3850443959236145
example_77,DOC7705,Heart failure medications excluding diuretics.,Metolazone potentiates loop diuretics in refractory edema through sequential nephron blockade.,1,0.06726574897766113
example_77,DOC7706,Heart failure medications excluding diuretics.,Diuretic resistance develops in 30% of advanced HF patients due to nephron adaptation.,1,0.16570913791656494
example_78,DOC7801,Antiemetics for chemotherapy that are not 5-HT3 antagonists.,"Aprepitant (NK1 antagonist) prevents delayed CINV through substance P blockade in the area postrema, offering an alternative pathway to serotonin modulation.",0,0.8268882036209106
example_78,DOC7802,Antiemetics for chemotherapy that are not 5-HT3 antagonists.,Olanzapine's multi-receptor antagonism provides breakthrough nausea control in highly emetogenic regimens without 5-HT3 interaction.,0,0.3998580574989319
example_78,DOC7803,Antiemetics for chemotherapy that are not 5-HT3 antagonists.,Ondansetron's 5-HT3 receptor blockade causes QTc prolongation when combined with anthracyclines.,1,0.1013900637626648
example_78,DOC7804,Antiemetics for chemotherapy that are not 5-HT3 antagonists.,Granisetron transdermal patches utilize serotonin receptor antagonism for 5-day continuous protection.,1,0.020244956016540527
example_78,DOC7805,Antiemetics for chemotherapy that are not 5-HT3 antagonists.,Palonosetron's extended 5-HT3 binding provides 72-hour coverage against acute CINV.,1,0.10171985626220703
example_78,DOC7806,Antiemetics for chemotherapy that are not 5-HT3 antagonists.,Dolasetron metabolism produces active 5-HT3 antagonist hydrodolasetron.,1,0.18538987636566162
example_79,DOC7901,Osteoporosis treatments without bisphosphonates.,Denosumab (RANKL inhibitor) increases lumbar spine BMD by 9.2% over 3 years while eliminating atypical femur fracture risks.,0,0.6069873571395874
example_79,DOC7902,Osteoporosis treatments without bisphosphonates.,"Teriparatide's anabolic action builds trabecular bone through daily PTH stimulation, unlike antiresorptives.",0,0.9375770092010498
example_79,DOC7903,Osteoporosis treatments without bisphosphonates.,Alendronate (bisphosphonate) reduces vertebral fractures by 70% in postmenopausal osteoporosis.,1,0.052191972732543945
example_79,DOC7904,Osteoporosis treatments without bisphosphonates.,Zoledronic acid infusions maintain bone density for 3 years with a single dose.,1,0.05472707748413086
example_79,DOC7905,Osteoporosis treatments without bisphosphonates.,"Bisphosphonates accumulate in bone for years, explaining their prolonged post-discontinuation effects.",1,0.2333105206489563
example_79,DOC7906,Osteoporosis treatments without bisphosphonates.,Risedronate prevents glucocorticoid-induced bone loss by 80% at the lumbar spine.,1,0.031392455101013184
example_80,DOC8001,Antidepressants that do not cause weight gain.,Bupropion's dopaminergic activity often leads to modest weight loss (2-4 kg) unlike most antidepressants.,0,0.4540128707885742
example_80,DOC8002,Antidepressants that do not cause weight gain.,Vilazodone's serotonin partial agonism demonstrates weight neutrality in long-term MDD treatment.,0,0.9726356267929077
example_80,DOC8003,Antidepressants that do not cause weight gain.,"Mirtazapine increases appetite through H1 receptor blockade, causing 5+ kg weight gain in 30% of users.",1,0.006074488162994385
example_80,DOC8004,Antidepressants that do not cause weight gain.,Paroxetine (SSRI) induces metabolic changes leading to 3-5 kg weight gain over 6 months.,1,0.006074488162994385
example_80,DOC8005,Antidepressants that do not cause weight gain.,TCAs like amitriptyline promote weight gain through histaminergic and anticholinergic effects.,1,0.014014601707458496
example_80,DOC8006,Antidepressants that do not cause weight gain.,Olanzapine-fluoxetine combination causes significant BMI increase in bipolar depression.,1,0.006074488162994385
example_81,DOC8101,Antihypertensives excluding ACE inhibitors.,ARBs (losartan) provide similar renoprotection to ACEIs without bradykinin-mediated cough.,0,0.6395050883293152
example_81,DOC8102,Antihypertensives excluding ACE inhibitors.,Calcium channel blockers (amlodipine) are preferred in African-Americans due to superior efficacy vs. renin-angiotensin drugs.,0,0.6415601372718811
example_81,DOC8103,Antihypertensives excluding ACE inhibitors.,Lisinopril reduces proteinuria by 42% in diabetic nephropathy through ACE inhibition.,1,0.0767168402671814
example_81,DOC8104,Antihypertensives excluding ACE inhibitors.,Ramipril prevents 22% of CV events in high-risk patients per HOPE trial.,1,0.0745430588722229
example_81,DOC8105,Antihypertensives excluding ACE inhibitors.,ACE inhibitors delay dialysis initiation by 3.2 years in CKD patients.,1,0.12682324647903442
example_81,DOC8106,Antihypertensives excluding ACE inhibitors.,Captopril's short half-life requires TID dosing for consistent ACE blockade.,1,0.2071506381034851
example_82,DOC8201,Diabetes drugs that are not injectable.,SGLT2 inhibitors (canagliflozin) promote glucosuria orally with additional cardiorenal benefits.,0,0.5657747983932495
example_82,DOC8202,Diabetes drugs that are not injectable.,Metformin remains first-line oral therapy due to hepatic gluconeogenesis inhibition and CV safety.,0,0.6255017518997192
example_82,DOC8203,Diabetes drugs that are not injectable.,Liraglutide (GLP-1 RA) requires daily subcutaneous injections but causes 6% weight loss.,1,0.006074488162994385
example_82,DOC8204,Diabetes drugs that are not injectable.,Insulin glargine provides basal coverage through once-daily injections.,1,0.006074488162994385
example_82,DOC8205,Diabetes drugs that are not injectable.,Exenatide extended-release is administered weekly via subcutaneous injection.,1,0.004856228828430176
example_82,DOC8206,Diabetes drugs that are not injectable.,Pramlintide injections reduce postprandial glucose when added to insulin therapy.,1,0.00919407606124878
example_25,DOC145,Research on lymphoma treatments excluding rituximab.,Lymphoma therapy: CAR-T cells achieve remission without rituximab.,0,0.8939824104309082
example_25,DOC146,Research on lymphoma treatments excluding rituximab.,Lymphoma study: Brentuximab vedotin avoids rituximab resistance.,0,0.23870760202407837
example_25,DOC147,Research on lymphoma treatments excluding rituximab.,Rituximab + CHOP cures 60% of diffuse large B-cell lymphomas.,1,0.27692514657974243
example_25,DOC148,Research on lymphoma treatments excluding rituximab.,Rituximab maintenance therapy doubles PFS in follicular lymphoma.,1,0.015919506549835205
example_25,DOC149,Research on lymphoma treatments excluding rituximab.,New rituximab biosimilar cuts infusion reactions by 30%.,1,0.06938976049423218
example_25,DOC150,Research on lymphoma treatments excluding rituximab.,Rituximab prevents transformation in indolent NHL.,1,0.08255892992019653
example_26,DOC151,Studies on glaucoma treatments excluding prostaglandin analogs.,Glaucoma management: Rho kinase inhibitors lower IOP without prostaglandins.,0,0.6763944625854492
example_26,DOC152,Studies on glaucoma treatments excluding prostaglandin analogs.,Glaucoma study: Selective laser trabeculoplasty avoids eyedrop side effects.,0,0.27692514657974243
example_26,DOC153,Studies on glaucoma treatments excluding prostaglandin analogs.,Latanoprost (prostaglandin) reduces IOP by 30% in POAG.,1,0.008980333805084229
example_26,DOC154,Studies on glaucoma treatments excluding prostaglandin analogs.,Prostaglandin analogs prevent optic nerve cupping progression.,1,0.4162086844444275
example_26,DOC155,Studies on glaucoma treatments excluding prostaglandin analogs.,New prostaglandin formulation reduces hyperemia risk.,1,0.06938976049423218
example_26,DOC156,Studies on glaucoma treatments excluding prostaglandin analogs.,Prostaglandins outperform beta-blockers in nighttime IOP control.,1,0.00919407606124878
example_27,DOC157,Research on HIV prophylaxis excluding PrEP (TDF/FTC).,HIV prevention: Cabotegravir injections avoid oral PrEP adherence issues.,0,0.3006090521812439
example_27,DOC158,Research on HIV prophylaxis excluding PrEP (TDF/FTC).,HIV study: Dapivirine ring provides protection without systemic PrEP.,0,0.8939824104309082
example_27,DOC159,Research on HIV prophylaxis excluding PrEP (TDF/FTC).,TDF/FTC PrEP reduces HIV risk by 99% with daily adherence.,1,0.025715529918670654
example_27,DOC160,Research on HIV prophylaxis excluding PrEP (TDF/FTC).,On-demand PrEP (2-1-1 regimen) effective for MSM.,1,0.057993948459625244
example_27,DOC161,Research on HIV prophylaxis excluding PrEP (TDF/FTC).,New TAF/FTC PrEP formulation improves bone mineral density.,1,0.027959346771240234
example_27,DOC162,Research on HIV prophylaxis excluding PrEP (TDF/FTC).,PrEP reduces HIV transmission in serodiscordant couples by 96%.,1,0.03359764814376831
example_28,DOC163,Studies on atrial fibrillation treatments excluding warfarin.,AFib management: DOACs prevent strokes without warfarin monitoring.,0,0.3707806468009949
example_28,DOC164,Studies on atrial fibrillation treatments excluding warfarin.,AFib study: Left atrial appendage closure avoids anticoagulants.,0,0.9460536241531372
example_28,DOC165,Studies on atrial fibrillation treatments excluding warfarin.,Warfarin reduces stroke risk by 64% in valvular AFib.,1,0.017028748989105225
example_28,DOC166,Studies on atrial fibrillation treatments excluding warfarin.,Warfarin remains cost-effective for AFib in low-income countries.,1,0.3527429699897766
example_28,DOC167,Studies on atrial fibrillation treatments excluding warfarin.,New warfarin dosing algorithm cuts INR variability by 40%.,1,0.027009546756744385
example_28,DOC168,Studies on atrial fibrillation treatments excluding warfarin.,Warfarin prevents device thrombosis in AFib patients with TAVR.,1,0.1965792179107666
example_29,DOC169,Research on CKD anemia excluding ESA therapy.,CKD anemia: IV iron corrects Hb.,0,0.4837998151779175
example_29,DOC170,Research on CKD anemia excluding ESA therapy.,CKD study: HIF stabilizers reduce hypertension in anemia treatment.,0,0.14146500825881958
example_29,DOC171,Research on CKD anemia excluding ESA therapy.,Epoetin alfa (ESA) reduces transfusion needs by 75% in dialysis patients.,1,0.06570768356323242
example_29,DOC172,Research on CKD anemia excluding ESA therapy.,ESA therapy improves quality of life in CKD anemia.,1,0.4920366406440735
example_29,DOC173,Research on CKD anemia excluding ESA therapy.,New ESA formulation allows monthly dosing.,1,0.21883094310760498
example_29,DOC174,Research on CKD anemia excluding ESA therapy.,ESA + iron synergistically increases Hb in CKD.,1,0.1869288682937622
example_19,DOC109,Research on gout treatments excluding colchicine.,Gout management: NSAIDs control flares without colchicine.,0,0.6033033132553101
example_19,DOC110,Research on gout treatments excluding colchicine.,Gout study: IL-1 inhibitors avoid colchicine toxicity.,0,0.9630967974662781
example_19,DOC111,Research on gout treatments excluding colchicine.,Colchicine reduces recurrent gout flares by 50% at 0.5mg/day.,1,0.04590308666229248
example_19,DOC112,Research on gout treatments excluding colchicine.,Colchicine + allopurinol prevents gout flares during urate-lowering.,1,0.10171985626220703
example_19,DOC113,Research on gout treatments excluding colchicine.,Low-dose colchicine cuts cardiovascular events in gout patients.,1,0.1013900637626648
example_19,DOC114,Research on gout treatments excluding colchicine.,New colchicine formulation reduces GI side effects.,1,0.05422043800354004
